smiles
CS(=O)(=O)NCCC=1C=CC=CC1
CC(=O)NCCC1=CNC=2C=CC(F)=CC12
CC(=O)NC=1C=NC=CC1C
COC(=O)C=1C=CC(=CC1)S(=O)(=O)N
CN1CCCC=2C=CC(=CC12)S(=O)(=O)N
CCNC=1C=CC(C#N)=CN1
CN1CCN(CC1)C(=O)COC=2C=CC(C)=CC2
OC1CCN(CC=2C=CSC2)CC1
O=C(NC=1C=CC=CC1)NC=2C=CC=NC2
O=C(NCCC=1C=CN=CC1)NC2CCCCC2
O=C(CC1CCCCC1)NC=2C=CC=NC2
O=C([C@@H]1[C@H](C2=CSC=C2)CCC1)N
BrC1=CC=C(S(N)(=O)=O)C=C1
Cl.CCC(=N)N
NC=1C=NC=NC1
N#CC=1C=CC(=CN1)N2CCCOCC2
CN1CCN(CC1)C(=O)CC1=CNC2=NC=CC=C12
O=C(NCC=1C=CC(C#N)=CC1)N2CCOCC2
CC(=O)NC(Cc1ccc(cc1)O)C(=O)NCC#CBr
