smiles
ClCC(=O)N1CCN(CC1)S(=O)(=O)c2cccs2
Fc1cccc(c1)S(=O)(=O)N2CCN(CC2)C(=O)CCl
Cc1cccc(CN2CCN(CC2)C(=O)CCl)c1
[O-][N+](=O)c1ccccc1N2CCN(CC2)C(=O)CCl
ClCC(=O)N1CCCC(C1)c2nc3ccccc3s2
ClCC(=O)NCc1ccc2OCOc2c1
Fc1cccc(F)c1S(=O)(=O)N2CCN(CC2)C(=O)CCl
Fc1ccc(cc1)C2CN(CCO2)C(=O)CCl
Fc1ccccc1S(=O)(=O)N2CCN(CC2)C(=O)CCl
ClCC(=O)N1CCN(Cc2cccc(Cl)c2)CC1
ClCC(=O)N1CCN(CC1)S(=O)(=O)c2ccccc2C#N
ClCC(=O)Nc1cccc(c1)C(=O)N2CCSCC2
CC(NC(=O)CCl)c1cccc2ccccc12
ClCC(=O)N1CCN(Cc2cccc3ccccc23)CC1
Cc1ccccc1CN2CCCN(CC2)C(=O)CCl
ClCC(=O)N1CCN(CC1)S(=O)(=O)c2ccc(Cl)cc2
ClCC(=O)N(C1CS(=O)(=O)C=C1)c2ccccc2
ClCC(=O)N1CCN(Cc2ccc(Cl)s2)CC1
Cc1ccc(C)c(c1)S(=O)(=O)N2CCN(CC2)C(=O)CCl
COc1cccc2sc(NC(=O)CCl)nc12
ClCC(=O)N1CCC(CC1)NC(=O)c2ccccc2
Oc1ccccc1NC(=O)C2CCN(CC2)C(=O)CCl
Cc1ccc(cc1)N(C2CS(=O)(=O)C=C2)C(=O)CCl
Fc1ccc(cc1)N(C2CS(=O)(=O)C=C2)C(=O)CCl
ClCC(=O)N1CCC(CC1)C(=O)N2CCCCC2
CC(NC(=O)CCl)c1cccc(Cl)c1
ClCC(=O)Nc1cccc(c1)N2CCCC2=O
ClCC(=O)N1CCN(Cc2ccc(Br)s2)CC1
ClCC(=O)N1CCN(Cc2ccsc2)CC1
ClCC(=O)N1CC(c2ccccc2)c3ccccc3C1
ClCC(=O)N1CCN(CC1)S(=O)(=O)c2ccc(Cl)s2
ClCC(=O)N1CCN(CC1)C(=O)c2cccs2
ClCC(=O)N1CCN(Cc2cccs2)CC1
COc1ccc(cc1)N2CCN(CC2)C(=O)CCl
CC(C)N(C)C(=O)C1CCN(CC1)C(=O)CCl
ClCC(=O)Nc1cccnc1Cl
CC(=O)N1CCN(CC1)C(=O)CCl
C[C@H](O)[C@H](NC(=O)C)C(=O)NCC#CBr
CC(NC(CC(N)=O)C(NCC#CBr)=O)=O
