smile,training_smile,hit,similarity
NC(=O)OCC(COC(N)=O)C1=CC=CC=C1,C1=CC=C(C=C1)C(COC(=O)N)COC(=O)N,0,1.0
OC(=O)\C=C/C(O)=O.COCCCC\C(=N/OCCN)C1=CC=C(C=C1)C(F)(F)F,COCCCC/C(=N\OCCN)/C1=CC=C(C=C1)C(F)(F)F.C(=C\C(=O)O)\C(=O)O,0,1.0
NC(=O)N1C2=C(CC(=O)C3=C1C=CC=C3)C=CC=C2,C1C2=CC=CC=C2N(C3=CC=CC=C3C1=O)C(=O)N,0,1.0
NS(=O)(=O)C1=C(Cl)C=C2NC(NS(=O)(=O)C2=C1)C(Cl)Cl,C1=C2C(=CC(=C1Cl)S(=O)(=O)N)S(=O)(=O)NC(N2)C(Cl)Cl,0,1.0
CC(C(O)=O)C1=CC=C(C=C1)C(=O)C1=CC=CS1,C1=CC=C(C=C1)C(=O)C2=CC=CS2,0,0.6608695652173913
O=C(NC1=CC2=C(C=C1)C(=O)C=C(O2)C1=NN=NN1)C1=CC=C(OCCCCC2=CC=CC=C2)C=C1,COC1=CC=C(C=C1)C(=O)NC2=C(C3=C(C=C2)OC(=CC3=O)C4=CC(=CC=C4)Cl)O,0,0.5869918699186992
COC(=O)NC1=NC2=C(N1)C=C(C=C2)S(=O)C1=CC=CC=C1,COC(=O)NC1=NC2=C(N1)C=C(C=C2)SC3=CC=CC=C3,0,0.8592321755027422
Cl.ClC1=C(NC2=NCCN2)C2=NSN=C2C=C1,CC(C)C(=O)NC(=S)NC1=C(C=CC2=NSN=C21)Cl,0,0.6813559322033899
CCOC(=O)CCC(=O)O[C@H]1[C@H](O[C@@H]2[C@@H](C)[C@H](O[C@H]3C[C@@](C)(OC)[C@@H](O)[C@H](C)O3)[C@@H](C)C(=O)O[C@H](CC)[C@@](C)(O)[C@H](O)[C@@H](C)C(=O)[C@H](C)C[C@@]2(C)O)O[C@H](C)C[C@@H]1N(C)C,CC[C@@H]1[C@@]([C@@H]([C@H](C(=O)[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(=O)O1)C)O[C@H]2C[C@@]([C@H]([C@@H](O2)C)O)(C)OC)C)O[C@H]3[C@@H]([C@H](C[C@H](O3)C)N(C)C)OC(=O)CCC(=O)OCC)(C)O)C)C)O)(C)O,0,1.0
NC1=NC(N)=C2N=C(CC(CC#C)C3=CC=C(C=C3)C(=O)N[C@@H](CCC(O)=O)C(O)=O)C=NC2=N1,C1=CC(=CC=C1C(=O)N[C@@H](CCC(=O)O)C(=O)O)NCC2=CN=C3C(=N2)C(=O)NC(=N3)N,0,0.6126418152350082
CCCCC[C@H](O)\C=C\[C@H]1[C@H](O)CC(=O)[C@@H]1CCCCCCC(O)=O,CCCCC(C)(C/C=C/[C@H]1[C@@H](CC(=O)[C@@H]1CCCCCCC(=O)OC)O)O,0,0.875968992248062
[H][C@@]12C[C@]1([H])N([C@@H](C2)C#N)C(=O)[C@@H](N)C12CC3CC(CC(O)(C3)C1)C2,C1CCC(CC1)C(=O)NC(C(=O)NCCN2CCOCC2)C34CC5CC(C3)CC(C5)C4,0,0.4980026631158455
Cl.CC(=O)OCC(=O)NCCCOC1=CC=CC(CN2CCCCC2)=C1,CCOC1=C(C=CC(=C1)CN2CCCCC2)OC,0,0.6533066132264529
CCCC1=NC=CC(=C1)C(N)=S,CCCC1=NC=CC(=C1)C(=S)N,0,1.0
CC1=NN=C(NS(=O)(=O)C2=CC=C(N)C=C2)S1,CC1=NN=C(S1)NS(=O)(=O)C2=CC=C(C=C2)N,0,1.0
CCN(CC1=CC=NC=C1)C(=O)C(CO)C1=CC=CC=C1,CCN(CC1=CC=NC=C1)C(=O)C(CO)C2=CC=CC=C2,0,1.0
[H][C@@]12CC(=O)N1[C@@]([H])(C(O)=O)C(C)(C)S2(=O)=O,CC1(C(N2C(S1=O)C(C2=O)NC(=O)CC3=CC=CC=C3)C(=O)O)C.O,0,0.7615030674846626
CC(C(O)=O)C1=CC2=C(OC3=NC=CC=C3C2)C=C1,CC1=CC(=C(C=C1)OC2=NC=CC(=C2C#N)OC)C,0,0.5
CC(N)C12CC3CC(CC(C3)C1)C2,CC(C12CC3CC(C1)CC(C3)C2)N.Cl,0,1.0
CNC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,CNCC(C(C(C(CO)O)O)O)O,0,1.0
ClC1=CC=C(C=C1)C(C#N)C1=C(Cl)C=C(C=C1Cl)N1N=CC(=O)NC1=O,CC(=O)C1=NN(C(=O)NC1=O)C2=CC=C(C=C2)C(F)(F)F,0,0.5388739946380697
Cl.Cl.FC1=CC=C(C=C1)C(N1CCN(C\C=C\C2=CC=CC=C2)CC1)C1=CC=C(F)C=C1,C1CN(CCN1C/C=C/C2=CC=CC=C2)C(C3=CC=C(C=C3)F)C4=CC=C(C=C4)F.Cl,0,1.0
O[N+]([O-])=O.ClC1=CC=C(C(CN2C=CN=C2)OCC2=CC=C(SC3=CC=CC=C3)C=C2)C(Cl)=C1,C1=CC(=CC=C1COC(CN2C=CN=C2)C3=C(C=C(C=C3)Cl)Cl)Cl.[N+](=O)(O)[O-],0,0.8807749627421758
OC(=O)C(CC1=CC(=O)NC2=C1C=CC=C2)NC(=O)C1=CC=C(Cl)C=C1,C1=CC=C2C(=C1)C(=CC(=O)N2)C[C@H](C(=O)O)NC(=O)C3=CC=C(C=C3)Cl,0,1.0
Cl.CN(CC1=CC(Br)=CC(Br)=C1N)C1CCCCC1,C1CC(CCC1NCC2=C(C(=CC(=C2)Br)Br)N)O,0,0.8189300411522634
[H][C@]12[C@H](C[C@@H](C)C=C1C=C[C@H](C)[C@@H]2CC[C@@H]1C[C@@H](O)CC(=O)O1)OC(=O)[C@@H](C)CC,CC[C@H](C)C(=O)O[C@H]1C[C@H](C=C2[C@H]1[C@H]([C@H](C=C2)C)CC[C@@H]3C[C@H](CC(=O)O3)O)C,0,1.0
CC(S)C(=O)NCC(O)=O,COC(=O)CNC(=O)CCCCC(=O)NCC(=O)OC,0,0.4492753623188406
CNC1CCCN(C1)C1=C(OC)C2=C(C=C1F)C(=O)C(=CN2C1CC1)C(O)=O,C[C@@H]1CN(CCN1)C2=C(C=C3C(=C2OC)N(C=C(C3=O)C(=O)O)C4CC4)F,0,0.9657342657342657
O=C(CS(=O)CC1=CC=CO1)NC\C=C/COC1=CC(CN2CCCCC2)=CC=N1,CC(C)OC1=NC2=CC=CC=C2C(=C1)C(=O)NC3CCCCC3,0,0.4048309178743961
COC1=NC(C)=NC(Cl)=C1NC1=NCCN1,C[C@@]1(C2=C(C(=C(C(=C2SC3=NC=NC(=C3N1)OC)F)F)F)F)O,0,0.3498074454428755
[H][C@@](CCCNC(N)=N)(NS(=O)(=O)C1=CC=CC2=C1NCC(C)C2)C(=O)N1CC[C@@H](C)C[C@@H]1C(O)=O,C[C@@H]1CCN([C@H](C1)C(=O)O)C(=O)[C@H](CCCN=C(N)N)NS(=O)(=O)C2=CC=CC3=C2NCC(C3)C,0,0.9792186201163757
Cl.CN(CCOC1=CC=C(CC2SC(=O)NC2=O)C=C1)C1=CC=CC=N1,C1=CC(=CC=C1CC2C(=O)NC(=O)S2)N,0,0.6223479490806223
[Ca++].CC(C)C1=C(C(=O)NC2=CC=CC=C2)C(=C(N1CC[C@@H](O)C[C@@H](O)CC([O-])=O)C1=CC=C(F)C=C1)C1=CC=CC=C1.CC(C)C1=C(C(=O)NC2=CC=CC=C2)C(=C(N1CC[C@@H](O)C[C@@H](O)CC([O-])=O)C1=CC=C(F)C=C1)C1=CC=CC=C1,CC[C@@]1(C[C@H]2C[C@@](C3=C(CCN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)[C@]78CCN9[C@H]7[C@@](C=CC9)([C@H]([C@@]([C@@H]8N6C=O)(C(=O)OC)O)OC(=O)C)CC)OC)C(=O)OC)O.OS(=O)(=O)O,0,0.7120911793855302
NC(=N)NC1=NC(CSCCC(=N)NS(N)(=O)=O)=CS1,C1=C(N=C(S1)N=C(N)N)CSCC/C(=N/S(=O)(=O)N)/N,0,0.48854961832061067
Cl.CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@@H](C)C(=O)N1CC2=CC(OC)=C(OC)C=C2C[C@H]1C(O)=O,COC1=C(C=C2CN([C@@H](CC2=C1)C(=O)O)C(=O)CCC3=CNC4=CC=CC=C43)OC,0,0.723673792557403
CCCC(=O)OCOC(=O)C1=C(C)NC(C)=C(C1C1=CC=CC(Cl)=C1Cl)C(=O)OC,CCOC(=O)C1=C(NC(=C(C1C2=C(C(=CC=C2)Cl)Cl)C(=O)OC)C)C,0,0.9328358208955224
O[C@H]([C@@H](O)C(O)=O)C(O)=O.CCN(C)C(=O)OC1=CC=CC(=C1)[C@H](C)N(C)C,CN(C)CC1=C(C=CC(=C1)OC)OC(=O)N(C)C.Cl,0,0.5088
Cl.C[C@H](C1=CN=CN1)C1=CC=CC(C)=C1C,CN1C=CC=C1C(C#N)C2=CC=CC=C2C#N,0,0.446229913473424
COC([C@H](OC1=NC(C)=CC(C)=N1)C(O)=O)(C1=CC=CC=C1)C1=CC=CC=C1,CC1=CC(=NC(=N1)OC(C(=O)O)C(C2=CC=CC=C2)(C3=CC=CC=C3)OC)C,0,1.0
CC1=CC2=C(C=C1C(=C)C1=CC=C(C=C1)C(O)=O)C(C)(C)CCC2(C)C,CC(C)C1=CC2=C(C=C1)C3(CCCC(C3CC2)(C)CN)C.C1=CC=C(C=C1)C(=O)O,0,0.5207591933570581
Cl.CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@H]1CS[C@@H](CN(CC(O)=O)C1=O)C1=CC=CS1,CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@@H](C)C(=O)N2CCC[C@H]2C(=O)O.C(=C\C(=O)O)\C(=O)O,0,0.5483568075117371
CS(O)(=O)=O.CCOC(=O)C1=CC=C(OC(=O)CCCCCNC(N)=N)C=C1,C1=CC(=CC=C1C=O)OC(=O)CCCCC(=O)OC2=CC=C(C=C2)C=O,0,0.6133651551312649
CS(O)(=O)=O.C#CCN[C@@H]1CCC2=CC=CC=C12,C1CC(C2=CC=CC=C2C1)NC(=O)CCC3=CC=CC=C3,0,0.5561224489795918
CNC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO.CC1=C(C=CC=C1NC1=NC=CC=C1C(O)=O)C(F)(F)F,CC1=C(C(=CC=C1)NC2=C(C=CC=N2)C(=O)O)C,0,0.7518159806295399
Cl.CCCCN(CCCC)CCCOC1=CC=C(C=C1)C(=O)C1=C(CCCC)OC2=CC=C(NS(C)(=O)=O)C=C12,CCCCC1=C(C2=CC=CC=C2O1)C(=O)C3=CC(=C(C(=C3)I)OCCN(CC)CC)I.Cl,0,0.7581047381546134
Cl.CC1=NC2=C(N1)C1=C(C=CC=C1)N(CC2)C(=O)C1=CC=C(NC(=O)C2=C(C=CC=C2)C2=CC=CC=C2)C=C1,CC[C@@]1(C[C@H]2C[C@@](C3=C(CCN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)[C@]78CCN9[C@H]7[C@@](C=CC9)([C@H]([C@@]([C@@H]8N6C=O)(C(=O)OC)O)OC(=O)C)CC)OC)C(=O)OC)O.OS(=O)(=O)O,0,0.6144638403990025
OC(=O)\C=C\C(O)=O.CCCCCCCN(CC)CCCC(O)C1=CC=C(NS(C)(=O)=O)C=C1.CCCCCCCN(CC)CCCC(O)C1=CC=C(NS(C)(=O)=O)C=C1,CC(C)NCC(C1=CC=C(C=C1)NS(=O)(=O)C)O.Cl,0,0.6012269938650306
CC(C)(SC1=CC(=C(O)C(=C1)C(C)(C)C)C(C)(C)C)SC1=CC(=C(O)C(=C1)C(C)(C)C)C(C)(C)C,CC(C)(C)C1=CC(=CC(=C1O)C(C)(C)C)SC(C)(C)SC2=CC(=C(C(=C2)C(C)(C)C)O)C(C)(C)C,0,1.0
Cl.CCOC(=O)C1=C(CSC2=CC=CC=C2)N(C)C2=CC(Br)=C(O)C(CN(C)C)=C12,CCOC(=O)C1=C(N(C2=CC(=C(C(=C21)CN(C)C)O)Br)C)CSC3=CC=CC=C3,0,1.0
C[C@@H]1CC(=O)NN=C1C1=CC=C(NN=C(C#N)C#N)C=C1,C1CC(=O)NN=C1C2=CC=CC=C2,0,0.6379928315412187
[H][C@@]12C[C@@]3([H])[C@]4([H])C[C@]([H])(F)C5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@@]1(OC(C)(C)O2)C(=O)CO,C[C@]12C[C@@H]([C@]3([C@H]([C@@H]1C[C@@H]4[C@]2(OC(O4)(C)C)C(=O)CO)C[C@@H](C5=CC(=O)C=C[C@@]53C)F)F)O,0,1.0
Cl.CC(COC1=CC=CC=C1)N(CCCl)CC1=CC=CC=C1,CC(COC1=CC=CC=C1)N(CCCl)CC2=CC=CC=C2.Cl,0,1.0
CCCNCC(O)COC1=CC=CC=C1C(=O)CCC1=CC=CC=C1,CCCNCC(COC1=CC=CC=C1C(=O)CCC2=CC=CC=C2)O.Cl,0,1.0
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@](C)(O)C[C@@H](C)\C(=N\OCOCCOC)[C@H](C)[C@@H](O)[C@]1(C)O,CC[C@@H]1[C@@]([C@@H]([C@H](C(=NOCOCCOC)[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(=O)O1)C)O[C@H]2C[C@@]([C@H]([C@@H](O2)C)O)(C)OC)C)O[C@H]3[C@@H]([C@H](C[C@H](O3)C)N(C)C)O)(C)O)C)C)O)(C)O,0,1.0
CN1C(C(=O)NC2=CC=CC=N2)=C(O)C2=C(C=CS2)S1(=O)=O,CN1C(=C(C2=C(S1(=O)=O)C=CS2)O)C(=O)NC3=CC=CC=N3,0,1.0
[Na+].[H][C@@]12CC(=O)N1[C@@]([H])(C([O-])=O)C(C)(C)S2(=O)=O,CC1(C(N2C(S1=O)C(C2=O)NC(=O)CC3=CC=CC=C3)C(=O)O)C.O,0,0.7615030674846626
Cl.CC1=CC(=CC(C)=C1CC1=NCCN1)C(C)(C)C,CC1=CC(=CC(=C1CC2=NCCN2)C)C(C)(C)C.Cl,0,1.0
COC(=O)C1=C(NC(C)=C(C1C1=CC=CC(=C1)[N+]([O-])=O)C(=O)OC(C)C)C#N,CC1=C(C(C(=C(N1)C)C(=O)OC(C)C)C2=CC(=CC=C2)[N+](=O)[O-])C(=O)OCCOC,0,0.9201793721973094
[Na+].CN1C(CC2=C\C(=N\NC(N)=O)C(=O)C=C12)S([O-])(=O)=O,CC1=CC(=C(O1)C)C(=O)N2[C@@H](C[C@@]34C2=NC(=C([C@@H]3N(C5=CC=CC=C45)C)C(=O)OC)C(=O)OC)C(=O)OC,0,0.5005081300813008
CC1=CN([C@H]2O[C@@H](CO)[C@H](O)[C@H]2F)C(=O)NC1=O,CCC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)CO)O,0,0.8081285444234405
CC(C(O)=O)C1=CC2=C(SC3=CC=CC=C3C(=O)C2)C=C1,CC1=C2C(=CC=C1)C(=O)CC3=CC=CC=C3S2,0,0.7511177347242921
CN(C1=CC2=NN(C)C(C)=C2C=C1)C1=NC(NC2=CC=C(C)C(=C2)S(N)(=O)=O)=NC=C1,CC1=C(C=C(C=C1)NC2=C3C=CSC3=NC=N2)S(=O)(=O)NC,0,0.5301391035548686
[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2NC(=O)[C@H](N)C1=CC=C(O)C=C1)C(O)=O,CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)NC(=O)[C@@H](C3=CC=C(C=C3)O)N)C(=O)O)C,0,1.0
CC(=O)OC1=C(C=CC=C1)C(O)=O,CC(=O)OC1=CC(=C(C=C1)C(=O)O)OC(=O)C,0,0.815668202764977
OC(=O)C1=CC=CN=C1NC1=CC=CC(=C1)C(F)(F)F,C1=CC(=CC(=C1)NC2=C(C=CC=N2)C(=O)O)C(F)(F)F,0,1.0
CC(C)CN(C[C@@H](O)[C@H](CC1=CC=CC=C1)NC(=O)O[C@H]1CCOC1)S(=O)(=O)C1=CC=C(N)C=C1,CC(=O)NC1=CC=C(C=C1)S(=O)(=O)N2CCC(CC2)C(=O)N[C@@H](CC3=CC=CC=C3)C(=O)O,0,0.5652968036529681
CCO.[H][C@@](O)(CN(CC(C)C)S(=O)(=O)C1=CC=C(N)C=C1)[C@]([H])(CC1=CC=CC=C1)NC(=O)O[C@@]1([H])CO[C@@]2([H])OCC[C@@]12[H],CCOC(=O)C1CCCCN1S(=O)(=O)C2=CC3=C(C=C2)N(C(C3)C)C(=O)C4CCC4,0,0.5422818791946309
Cl.CCCOC1=C(N)C=C(C=C1)C(=O)OCCN(CC)CC,CCN(CC)CCOC(=O)C1=CC=C(C=C1)OCC.Cl,0,0.6716417910447762
OC(=O)C1=C(O)C=CC(=C1)\N=N\C1=CC=C(C=C1)S(=O)(=O)NC1=CC=CC=N1,C1=CC=NC(=C1)NS(=O)(=O)C2=CC=C(C=C2)N,0,0.6105834464043419
[H][C@@]12CCC(=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@@]2([H])C[C@@H](O)CC[C@]12C,C[C@]12CC[C@@H](C[C@@H]1CC[C@@H]3C2CC[C@]4(C3CCC4=O)C)O,0,1.0
[KH].CCCCC1=NC(Cl)=C(CO)N1CC1=CC=C(C=C1)C1=C(C=CC=C1)C1=NN=NN1,CCCCC1=NC(=C(N1CC2=CC=C(C=C2)C3=CC=CC=C3C4=N[N-]N=N4)CO)Cl.[K+],0,1.0
C[C@H]1CN(C[C@@H](C)N1)C1=C(F)C2=C(C(N)=C1F)C(=O)C(=CN2C1CC1)C(O)=O,C[C@@H]1CN(C[C@@H](N1)C)C2=C(C(=C3C(=C2F)N(C=C(C3=O)C(=O)O)C4CC4)N)F,0,1.0
CN(C(=S)OC1=CC=C2C=CC=CC2=C1)C1=CC(C)=CC=C1,CC1=CC(=CC=C1)N(C)C(=S)OC2=CC3=CC=CC=C3C=C2,0,1.0
Cl.OC(=O)\C=C\C1=CC=C(CN2C=CN=C2)C=C1,C1=CC=C(C=C1)CN2C=CN=C2,0,0.6416938110749185
Br.COC(=O)C1=CCCN(C)C1,CN1CCC=C(C1)C(=O)OC.Br,0,1.0
CC(C)C1=NC(CN(C)C(=O)N[C@@H](CCN2CCOCC2)C(=O)N[C@H](CC[C@H](CC2=CC=CC=C2)NC(=O)OCC2=CN=CS2)CC2=CC=CC=C2)=CS1,CC(C)C1=NC(=CS1)CN(C)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CC2=CC=CC=C2)C[C@@H]([C@H](CC3=CC=CC=C3)NC(=O)OCC4=CN=CS4)O,0,0.8642857142857143
CS(O)(=O)=O.[H][C@@]12CC3=CNC4=C3C(=CC=C4)[C@@]1([H])C[C@@H](CSC)CN2CCC,CCCN1C[C@@H](C[C@H]2[C@H]1CC3=CNC4=CC=CC2=C34)CSC.CS(=O)(=O)O,0,1.0
O[C@@H](CC(O)=O)C(O)=O.COC1=CC2=C(C=C1OC)C(OC1=CC=C(NC(=O)C3(CC3)C(=O)NC3=CC=C(F)C=C3)C=C1)=CC=N2,CC(CCCN)NC1=CC(=C(C2=C1N=CC=C2)OC3=CC=CC=C3)OC.C(CC(=O)O)C(=O)O,0,0.5901027077497666
Cl.CC1=C(N(CC2=CC=C(OCCN3CCCCCC3)C=C2)C2=CC=C(O)C=C12)C1=CC=C(O)C=C1,CN1C2=CC=CC=C2C(=C1C3=CC=C(C=C3)OC)C#CC4=CC=CC=C4,0,0.6962655601659751
Cl.CCCC(=O)NC1=CC(C(C)=O)=C(OCC(O)CNC(C)C)C=C1,CCCC(=O)NC1=CC(=C(C=C1)OCC(CNC(C)C)O)C(=O)C.Cl,0,1.0
CCOC(=O)OC(C)OC1=C(N(C)S(=O)(=O)C2=C1C=CC=C2)C(=O)NC1=NC=CC=C1,CN1C(=C(C2=CC=CC=C2S1(=O)=O)O)C(=O)NC3=CC=CC=N3.O,0,0.8750867453157529
[H][C@@]12CC[C@H]([C@H](C)CCC(O)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@]2([H])C[C@H](O)CC[C@]12C,C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2[C@H](C[C@H]4[C@@]3(CC[C@H](C4)O)C)O)C,0,0.8666666666666667
NC1=NC(CC(=O)NC2=CC=C(CCNC[C@H](O)C3=CC=CC=C3)C=C2)=CS1,COC1=CC=CC=C1NC(=O)CC2=CSC(=N2)N,0,0.6235632183908046
NC(=S)NCC=C,C=CCNC(=S)N,0,1.0
CN1C2CCC1CC(C2)OC(=O)[C@H](CO)C1=CC=CC=C1,CN1[C@@H]2CC[C@H]1CC(C2)OC(=O)C(CO)C3=CC=CC=C3,0,1.0
COC1=C(Cl)C=C(CNC2=C(C=NC(=N2)N2CCC[C@H]2CO)C(=O)NCC2=NC=CC=N2)C=C1,COCCCNC(=O)C1=C(N(C2=NC3=CC=CC=C3N=C12)CC4=CC=CC=C4)NC(=O)C5=CC=CC=C5Cl,0,0.48980815347721823
CCCN(CCC)S(=O)(=O)C1=CC=C(C=C1)C(O)=O,CCCN(CCC)S(=O)(=O)C1=CC=C(C=C1)C(=O)O,0,1.0
Cl.CCN(CC)CCOC(=O)C1=CC=C(N)C=C1,CCN(CC)CCOC(=O)C1=CC=C(C=C1)N.Cl,0,1.0
OC[C@H]1O[C@@H](OC2=CC=CC3=C2C(=O)C2=C(O)C=C(C=C2[C@@H]3[C@H]2C3=CC(=CC(O)=C3C(=O)C3=C2C=CC=C3O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)C(O)=O)C(O)=O)[C@H](O)[C@@H](O)[C@@H]1O,C[C@H]1[C@H]([C@H](C[C@@H](O1)O[C@H]2C[C@@](CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)(C(=O)CO)O)N)O.Cl,0,0.6343061346039309
OC[C@H]1O[C@@H](OC2=CC=CC3=C2C(=O)C2=C(O)C=C(C=C2[C@@H]3[C@@H]2C3=CC(=CC(O)=C3C(=O)C3=C2C=CC=C3O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)C(O)=O)C(O)=O)[C@H](O)[C@@H](O)[C@@H]1O,C[C@H]1[C@H]([C@H](C[C@@H](O1)O[C@H]2C[C@@](CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)(C(=O)CO)O)N)O.Cl,0,0.6343061346039309
[Na+].[Na+].[O-]S(=O)(=O)OC1=CC=C(C=C1)C(C1=CC=C(OS([O-])(=O)=O)C=C1)C1=CC=CC=N1,CC(=O)OC1=CC=C(C=C1)C(C2=CC=C(C=C2)OC(=O)C)C3=CC=CC=N3,0,0.6845238095238095
CC1=CC=C(C=C1)C(=O)C1=CC(O)=C(O)C(=C1)[N+]([O-])=O,C1COCCOC2=C(C=CC(=C2)C(=O)C3=CC(=CC=C3)[N+](=O)[O-])OCCO1,0,0.6532258064516129
CN1N=C(S\C1=N\C(C)=O)S(N)(=O)=O,CC(=O)N=C1N(N=C(S1)S(=O)(=O)N)C,0,1.0
COC1=CC=C2C=C(CCC(C)=O)C=CC2=C1,CC(=O)CCC1=CC2=C(C=C1)C=C(C=C2)OC,0,1.0
Cl.CN[C@H]1CC[C@@H](C2=CC=C(Cl)C(Cl)=C2)C2=C1C=CC=C2,CN[C@@H]1CC[C@@H](C2=CC=CC=C12)C3=CC(=C(C=C3)Cl)Cl,0,1.0
CN1C(CCl)NC2=CC(Cl)=C(C=C2S1(=O)=O)S(N)(=O)=O,C1=C2C(=CC(=C1Cl)S(=O)(=O)N)S(=O)(=O)NC(N2)C(Cl)Cl,0,0.8763388510223953
[H][C@]12CC[C@]([H])(C[C@H](C1)SCC(=O)O[C@@H]1C[C@@](C)(C=C)[C@@H](O)[C@H](C)[C@]34CCC(=O)[C@@]3([H])[C@@]1(C)[C@H](C)CC4)N2C,C[C@@H]1C[C@@H]2[C@H]([C@@H]([C@]3([C@H]1C4C(C3=O)O4)C)O)C(=C)C(=O)O2,0,0.5102459016393442
CN1C(COC(N)=O)=NC=C1[N+]([O-])=O,CN1C(=CN=C1COC(=O)N)[N+](=O)[O-],0,1.0
Cl.CCCN1CCCC[C@H]1C(=O)NC1=C(C)C=CC=C1C,CC1=C(C(=CC=C1)C)NC(=O)C2CCCCN2C.Cl,0,0.9853211009174312
[H][C@@]12CC[C@H]([C@H](C)CCCC(C)C)[C@@]1(C)CCC\C2=C/C=C1/C[C@@H](O)CCC1=C,C[C@H](CCCC(C)(C)O)[C@H]1CC[C@@H]\2[C@@]1(CCC/C2=C\C=C/3\C[C@H](C[C@@H](C3=C)O)O)C,0,0.8473804100227791
O.[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2NC(=O)C1=C(OCC)C=CC2=C1C=CC=C2)C(=O)O[Na],CCOC1=C(C2=CC=CC=C2C=C1)C(=O)N[C@H]3[C@@H]4N(C3=O)[C@H](C(S4)(C)C)C(=O)[O-].[Na+],0,0.9669421487603306
[H][C@@]12CC[C@@](O)(C#C)[C@@]1(C)CC[C@]1([H])[C@@]3([H])CCC(=O)C=C3CC[C@@]21[H],CC[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C#C)O)CCC4=CC(=O)CC[C@H]34,0,1.0
[Na+].[Na+].OC1=CC=C(C=C1C([O-])=O)\N=N\C1=CC=C(O)C(=C1)C([O-])=O,C1=CC(=CC(=C1)N=NC2=CC(=C(C=C2)O)C=O)C(=O)O,0,0.9375
Cl.C1CN=C(N1)C1CCCC2=CC=CC=C12,C1CC(C2=CC=CC=C2C1)C3=NCCN3.Cl,0,1.0
CN1C(=O)NC(=O)N(C1=O)C1=CC(C)=C(OC2=CC=C(SC(F)(F)F)C=C2)C=C1,COC1=CC=C(C=C1)N2C3=C(C(=O)N(C2=O)CC4=CC=CC=C4)NC=N3,0,0.431185944363104
Cl.CCCCOC1=CC(C(=O)NCCN(CC)CC)=C2C=CC=CC2=N1,CCCCOC1=NC2=CC=CC=C2C(=C1)C(=O)NCCN(CC)CC,0,1.0
COS([O-])(=O)=O.C[N+]1(C)CCC(CC1)=C(C1=CC=CC=C1)C1=CC=CC=C1,CN1CCC(=C2C3=CC=CC=C3C=CC4=CC=CC=C42)CC1.Cl,0,0.5711775043936731
O.Cl.CCN1CC(CCN2CCOCC2)C(C1=O)(C1=CC=CC=C1)C1=CC=CC=C1,CN(C)C(=O)C(CCN1CCC(CC1)(C2=CC=C(C=C2)Cl)O)(C3=CC=CC=C3)C4=CC=CC=C4.Cl,0,0.6127744510978044
[H][C@@]12CC[C@H]([C@H](C)\C=C\[C@H](C)C(C)C)[C@@]1(C)CCC\C2=C/C=C1/C[C@@H](O)CCC1=C,C[C@H](CCCC(C)(C)O)[C@H]1CC[C@@H]\2[C@@]1(CCC/C2=C\C=C/3\C[C@H](C[C@@H](C3=C)O)O)C,0,0.8397291196388262
CN(C)CC(C1=CC=C(O)C=C1)C1(O)CCCCC1,C1CCC(CC1)C(CNC(=O)N)C2=CC=CC=C2,0,0.5643224699828473
OC(=O)CCC(O)=O.CN(C)CC(C1=CC=C(O)C=C1)C1(O)CCCCC1,CC(C)(C1=CC=CC=C1)C(C)(CCCN(C)C)O.Cl,0,0.5492063492063493
